,y,x,optimal_steps_count,converged,reached_horizon,steps_taken,discounted_rewards,extra_steps,t_min_over_t
run_432,21.0,106.0,48.0,False,True,1000.0,4.317124741065786e-05,952.0,0.048
run_433,21.0,107.0,49.0,False,True,1000.0,4.317124741065786e-05,951.0,0.049
run_434,21.0,108.0,50.0,False,True,1000.0,4.317124741065786e-05,950.0,0.05
run_435,21.0,109.0,51.0,False,True,1000.0,4.317124741065786e-05,949.0,0.051
run_436,21.0,110.0,52.0,False,True,1000.0,4.317124741065786e-05,948.0,0.052
run_437,21.0,111.0,53.0,False,True,1000.0,4.317124741065786e-05,947.0,0.053
run_438,21.0,112.0,54.0,True,False,110.0,0.33103308832101386,56.0,0.4909090909090909
run_439,21.0,113.0,55.0,False,True,1000.0,4.317124741065786e-05,945.0,0.055
run_440,21.0,114.0,56.0,False,True,1000.0,4.317124741065786e-05,944.0,0.056
run_441,21.0,115.0,57.0,False,True,1000.0,4.317124741065786e-05,943.0,0.057
run_442,21.0,116.0,58.0,False,True,1000.0,4.317124741065786e-05,942.0,0.058
run_443,21.0,117.0,59.0,True,False,81.0,0.4430479816261725,22.0,0.7283950617283951
run_444,21.0,118.0,60.0,True,False,82.0,0.43861750180991077,22.0,0.7317073170731707
run_445,21.0,119.0,61.0,True,False,83.0,0.43423132679181164,22.0,0.7349397590361446
run_446,21.0,120.0,62.0,False,True,1000.0,4.317124741065786e-05,938.0,0.062
run_447,21.0,121.0,63.0,False,True,1000.0,4.317124741065786e-05,937.0,0.063
run_448,21.0,122.0,64.0,False,True,1000.0,4.317124741065786e-05,936.0,0.064
run_449,21.0,123.0,65.0,True,False,87.0,0.41712087993322033,22.0,0.7471264367816092
run_450,21.0,124.0,66.0,True,False,88.0,0.41294967113388814,22.0,0.75
run_451,21.0,125.0,67.0,True,False,87.0,0.41712087993322033,20.0,0.7701149425287356
run_452,21.0,126.0,68.0,True,False,88.0,0.41294967113388814,20.0,0.7727272727272727
run_453,21.0,127.0,69.0,True,False,87.0,0.41712087993322033,18.0,0.7931034482758621
run_454,21.0,128.0,70.0,True,False,88.0,0.41294967113388814,18.0,0.7954545454545454
run_455,21.0,129.0,71.0,True,False,91.0,0.40068465295154054,20.0,0.7802197802197802
run_456,21.0,130.0,72.0,True,False,94.0,0.3887839180742268,22.0,0.7659574468085106
run_457,21.0,131.0,73.0,True,False,91.0,0.40068465295154054,18.0,0.8021978021978022
run_458,21.0,132.0,74.0,True,False,96.0,0.38104711810454966,22.0,0.7708333333333334
run_459,21.0,133.0,75.0,True,False,95.0,0.38489607889348454,20.0,0.7894736842105263
run_460,21.0,134.0,76.0,True,False,94.0,0.3887839180742268,18.0,0.8085106382978723
run_461,21.0,135.0,77.0,True,False,95.0,0.38489607889348454,18.0,0.8105263157894737
run_462,21.0,136.0,78.0,True,False,100.0,0.3660323412732292,22.0,0.78
run_463,21.0,137.0,79.0,True,False,137.0,0.2523606630893462,58.0,0.5766423357664233
run_464,21.0,138.0,80.0,True,False,100.0,0.3660323412732292,20.0,0.8
run_465,21.0,139.0,81.0,True,False,137.0,0.2523606630893462,56.0,0.5912408759124088
run_466,21.0,140.0,82.0,False,True,1000.0,4.317124741065786e-05,918.0,0.082
run_467,21.0,141.0,83.0,True,False,105.0,0.348093114492442,22.0,0.7904761904761904
run_468,21.0,142.0,84.0,True,False,106.0,0.3446121833475176,22.0,0.7924528301886793
run_469,21.0,143.0,85.0,True,False,107.0,0.34116606151404244,22.0,0.794392523364486
run_470,21.0,144.0,86.0,True,False,108.0,0.337754400898902,22.0,0.7962962962962963
run_471,21.0,145.0,87.0,True,False,109.0,0.334376856889913,22.0,0.7981651376146789
run_472,21.0,146.0,88.0,True,False,110.0,0.33103308832101386,22.0,0.8
run_473,21.0,147.0,89.0,True,False,111.0,0.3277227574378037,22.0,0.8018018018018018
run_474,21.0,148.0,90.0,True,False,112.0,0.3244455298634257,22.0,0.8035714285714286
run_475,21.0,149.0,91.0,True,False,113.0,0.3212010745647914,22.0,0.8053097345132744
run_476,21.0,150.0,92.0,True,False,114.0,0.3179890638191435,22.0,0.8070175438596491
run_477,21.0,151.0,93.0,True,False,115.0,0.31480917318095203,22.0,0.808695652173913
run_478,21.0,152.0,94.0,True,False,116.0,0.3116610814491425,22.0,0.8103448275862069
run_479,21.0,153.0,95.0,True,False,117.0,0.30854447063465107,22.0,0.811965811965812
run_480,21.0,154.0,96.0,True,False,118.0,0.3054590259283046,22.0,0.8135593220338984
run_481,21.0,155.0,97.0,True,False,119.0,0.30240443566902153,22.0,0.8151260504201681
run_482,21.0,156.0,98.0,True,False,120.0,0.2993803913123313,22.0,0.8166666666666667
run_483,21.0,157.0,99.0,True,False,121.0,0.296386587399208,22.0,0.8181818181818182
run_484,21.0,158.0,100.0,True,False,122.0,0.2934227215252159,22.0,0.819672131147541
run_485,21.0,159.0,101.0,True,False,123.0,0.29048849430996376,22.0,0.8211382113821138
run_486,21.0,160.0,102.0,True,False,124.0,0.2875836093668641,22.0,0.8225806451612904
run_487,21.0,161.0,103.0,True,False,125.0,0.28470777327319546,22.0,0.824
run_488,21.0,162.0,104.0,True,False,126.0,0.2818606955404635,22.0,0.8253968253968254
run_489,21.0,163.0,105.0,True,False,125.0,0.28470777327319546,20.0,0.84
run_490,21.0,164.0,106.0,True,False,126.0,0.2818606955404635,20.0,0.8412698412698413
run_491,21.0,165.0,107.0,True,False,127.0,0.27904208858505886,20.0,0.84251968503937
run_492,21.0,166.0,108.0,True,False,160.0,0.2002770268574893,52.0,0.675
run_493,21.0,167.0,109.0,True,False,129.0,0.2734891510222162,20.0,0.8449612403100775
run_494,21.0,168.0,110.0,True,False,132.0,0.26536624974770534,22.0,0.8333333333333334
run_495,21.0,169.0,111.0,True,False,133.0,0.2627125872502283,22.0,0.8345864661654135
run_496,21.0,170.0,112.0,True,False,134.0,0.26008546137772603,22.0,0.835820895522388
run_497,21.0,171.0,113.0,True,False,133.0,0.2627125872502283,20.0,0.849624060150376
run_498,21.0,172.0,114.0,True,False,172.0,0.17752252675876343,58.0,0.6627906976744186
run_499,21.0,173.0,115.0,True,False,137.0,0.2523606630893462,22.0,0.8394160583941606
run_500,21.0,174.0,116.0,True,False,134.0,0.26008546137772603,18.0,0.8656716417910447
run_501,21.0,175.0,117.0,True,False,137.0,0.2523606630893462,20.0,0.8540145985401459
run_502,21.0,176.0,118.0,True,False,140.0,0.24486529903492948,22.0,0.8428571428571429
run_503,21.0,177.0,119.0,True,False,139.0,0.24733868589386818,20.0,0.8561151079136691
run_504,21.0,178.0,120.0,True,False,142.0,0.2399924795841344,22.0,0.8450704225352113
run_505,21.0,179.0,121.0,True,False,141.0,0.2424166460445802,20.0,0.8581560283687943
run_506,21.0,180.0,122.0,True,False,144.0,0.23521662924041012,22.0,0.8472222222222222
run_507,21.0,181.0,123.0,True,False,145.0,0.232864462948006,22.0,0.8482758620689655
run_508,21.0,182.0,124.0,True,False,144.0,0.23521662924041012,20.0,0.8611111111111112
run_509,21.0,183.0,125.0,True,False,147.0,0.22823046013534068,22.0,0.8503401360544217
run_510,21.0,184.0,126.0,True,False,150.0,0.22145178723886091,24.0,0.84
run_511,22.0,69.0,10.0,False,True,1000.0,4.317124741065786e-05,990.0,0.01
run_512,22.0,70.0,11.0,False,True,1000.0,4.317124741065786e-05,989.0,0.011
run_513,22.0,71.0,12.0,False,True,1000.0,4.317124741065786e-05,988.0,0.012
run_514,22.0,72.0,13.0,False,True,1000.0,4.317124741065786e-05,987.0,0.013
run_515,22.0,73.0,14.0,False,True,1000.0,4.317124741065786e-05,986.0,0.014
run_516,22.0,74.0,15.0,False,True,1000.0,4.317124741065786e-05,985.0,0.015
run_517,22.0,75.0,16.0,False,True,1000.0,4.317124741065786e-05,984.0,0.016
run_518,22.0,76.0,17.0,False,True,1000.0,4.317124741065786e-05,983.0,0.017
run_519,22.0,77.0,18.0,False,True,1000.0,4.317124741065786e-05,982.0,0.018
run_520,22.0,78.0,19.0,False,True,1000.0,4.317124741065786e-05,981.0,0.019
run_521,22.0,79.0,20.0,False,True,1000.0,4.317124741065786e-05,980.0,0.02
run_522,22.0,80.0,21.0,False,True,1000.0,4.317124741065786e-05,979.0,0.021
run_523,22.0,81.0,22.0,False,True,1000.0,4.317124741065786e-05,978.0,0.022
run_524,22.0,82.0,23.0,False,True,1000.0,4.317124741065786e-05,977.0,0.023
run_525,22.0,83.0,24.0,False,True,1000.0,4.317124741065786e-05,976.0,0.024
run_526,22.0,84.0,25.0,False,True,1000.0,4.317124741065786e-05,975.0,0.025
run_527,22.0,85.0,26.0,False,True,1000.0,4.317124741065786e-05,974.0,0.026
run_528,22.0,86.0,27.0,False,True,1000.0,4.317124741065786e-05,973.0,0.027
run_529,22.0,87.0,28.0,False,True,1000.0,4.317124741065786e-05,972.0,0.028
run_530,22.0,88.0,29.0,False,True,1000.0,4.317124741065786e-05,971.0,0.029
run_531,22.0,89.0,30.0,False,True,1000.0,4.317124741065786e-05,970.0,0.03
run_532,22.0,90.0,31.0,False,True,1000.0,4.317124741065786e-05,969.0,0.031
run_533,22.0,91.0,32.0,False,True,1000.0,4.317124741065786e-05,968.0,0.032
run_534,22.0,92.0,33.0,False,True,1000.0,4.317124741065786e-05,967.0,0.033
run_535,22.0,93.0,34.0,False,True,1000.0,4.317124741065786e-05,966.0,0.034
run_536,22.0,94.0,35.0,False,True,1000.0,4.317124741065786e-05,965.0,0.035
run_537,22.0,95.0,36.0,False,True,1000.0,4.317124741065786e-05,964.0,0.036
run_538,22.0,96.0,37.0,False,True,1000.0,4.317124741065786e-05,963.0,0.037
run_539,22.0,97.0,38.0,False,True,1000.0,4.317124741065786e-05,962.0,0.038
run_540,22.0,98.0,39.0,False,True,1000.0,4.317124741065786e-05,961.0,0.039
run_541,22.0,99.0,40.0,False,True,1000.0,4.317124741065786e-05,960.0,0.04
run_542,22.0,100.0,41.0,False,True,1000.0,4.317124741065786e-05,959.0,0.041
run_543,22.0,101.0,42.0,False,True,1000.0,4.317124741065786e-05,958.0,0.042
run_544,22.0,102.0,43.0,False,True,1000.0,4.317124741065786e-05,957.0,0.043
run_545,22.0,103.0,44.0,False,True,1000.0,4.317124741065786e-05,956.0,0.044
run_546,22.0,104.0,45.0,False,True,1000.0,4.317124741065786e-05,955.0,0.045
run_547,22.0,105.0,46.0,False,True,1000.0,4.317124741065786e-05,954.0,0.046
run_548,22.0,106.0,47.0,False,True,1000.0,4.317124741065786e-05,953.0,0.047
run_549,22.0,107.0,48.0,True,False,70.0,0.49483865960020695,22.0,0.6857142857142857
run_550,22.0,108.0,49.0,True,False,69.0,0.4998370298991989,20.0,0.7101449275362319
run_551,22.0,109.0,50.0,True,False,70.0,0.49483865960020695,20.0,0.7142857142857143
run_552,22.0,110.0,51.0,True,False,71.0,0.4898902730042049,20.0,0.7183098591549296
run_553,22.0,111.0,52.0,False,True,1000.0,4.317124741065786e-05,948.0,0.052
run_554,22.0,112.0,53.0,False,True,1000.0,4.317124741065786e-05,947.0,0.053
run_555,22.0,113.0,54.0,True,False,74.0,0.47534004200570695,20.0,0.7297297297297297
run_556,22.0,114.0,55.0,True,False,75.0,0.4705866415856499,20.0,0.7333333333333333
